Pair ID,Dataset,Language model,Specificity,Words,Words shorter,Readability score,Readability score shorter,Cosine similarity,Cosine similarity shorter,Bi-encoder similarity,Bi-encoder similarity shorter,Cross-encoder similarity,Cross-encoder similarity shorter,Cross-encoder inference,Cross-encoder inference shorter
pair_33,collaborative_ssd_case_inspection,gpt-oss:20b,1,25,25,86.708,86.708,0.6416587529241817,0.6416587529241817,0.9587951898574829,0.9587951898574829,0.9623085,0.9623085,entailment,entailment
pair_34,collaborative_ssd_case_inspection,gpt-oss:20b,1,20,15,93.47500000000002,101.37000000000002,0.6510592946331427,0.6291528696058959,0.925475001335144,0.9187072515487671,0.9273556,0.9280313,entailment,entailment
pair_35,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,18,92.86285714285715,99.265,0.5897678246195887,0.5560384374855328,0.918658971786499,0.916217565536499,0.956143,0.90738064,entailment,entailment
pair_36,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9293112754821777,0.9293112754821777,0.8820315,0.8820315,entailment,entailment
pair_37,collaborative_ssd_case_inspection,gpt-oss:20b,1,24,15,90.82500000000003,101.37000000000002,0.7092081432669753,0.5590169943749475,0.947685956954956,0.8932726979255676,0.95274043,0.8829055,entailment,entailment
pair_38,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9294169545173645,0.9294169545173645,0.800837,0.800837,entailment,entailment
pair_39,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,17,92.86285714285715,95.02705882352943,0.6614378277661479,0.5601120336112041,0.9228639602661133,0.9206796288490295,0.91701394,0.88642806,entailment,entailment
pair_40,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9316277503967285,0.9316277503967285,0.8215086,0.8215086,entailment,entailment
pair_41,collaborative_ssd_case_inspection,gpt-oss:20b,1,22,13,92.21409090909091,102.53230769230771,0.6510592946331428,0.3969283100678678,0.9223518967628479,0.8510134220123291,0.9617626,0.802884,entailment,entailment
pair_42,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9351110458374023,0.9351110458374023,0.8006098,0.84369797,entailment,entailment
pair_43,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.8561706738324665,0.8561706738324665,0.9666972756385803,0.9666972756385803,0.84159094,0.84159094,entailment,entailment
pair_44,collaborative_ssd_case_inspection,gpt-oss:20b,1,19,19,94.04473684210527,94.04473684210527,0.6171264622608037,0.6171264622608037,0.9250955581665039,0.9250955581665039,0.7550663,0.7550663,entailment,entailment
pair_45,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9364883899688721,0.9364883899688721,0.80920756,0.80920756,entailment,entailment
pair_46,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,95.73000000000002,0.7195920781292547,0.3741878806272124,0.93486487865448,0.8093958497047424,0.80505425,0.6395799,entailment,entailment
pair_47,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.8561706738324665,0.8561706738324665,0.9652169346809387,0.9652169346809387,0.8500528,0.8500528,entailment,entailment
pair_48,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,21,92.86285714285715,92.86285714285715,0.6192562158505681,0.6192562158505681,0.9236087799072266,0.9236087799072266,0.8442503,0.8442503,entailment,entailment
pair_49,collaborative_ssd_case_inspection,gpt-oss:20b,1,22,22,92.21409090909091,92.21409090909091,0.6510592946331428,0.6510592946331428,0.9603687524795532,0.9603687524795532,0.9100573,0.9100573,entailment,entailment
pair_50,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9355041980743408,0.9355041980743408,0.83439636,0.83439636,entailment,entailment
pair_51,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,21,92.86285714285715,92.86285714285715,0.6531972647421809,0.6531972647421809,0.9300119876861572,0.9300119876861572,0.9824186,0.9824186,entailment,entailment
pair_52,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9339436292648315,0.9339436292648315,0.88377774,0.88377774,entailment,entailment
pair_53,collaborative_ssd_case_inspection,gpt-oss:20b,1,23,23,91.53347826086959,91.53347826086959,0.762000762001143,0.762000762001143,0.9558958411216736,0.9558958411216736,0.98251605,0.98251605,entailment,entailment
pair_54,collaborative_ssd_case_inspection,gpt-oss:20b,1,16,15,90.13250000000001,84.45000000000003,0.6621221919717306,0.7149203529842405,0.9334545135498047,0.9349027872085571,0.804943,0.82903534,entailment,entailment
pair_55,collaborative_ssd_case_inspection,gpt-oss:20b,1,26,23,86.08346153846156,91.53347826086959,0.675,0.62598071204459,0.9582584500312805,0.9550015330314636,0.9273486,0.91182196,entailment,entailment
pair_56,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.341918429688115,0.940210223197937,0.8100572824478149,0.8653867,0.6225719,entailment,entailment
pair_57,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.935899555683136,0.935899555683136,0.8177659,0.8177659,entailment,entailment
pair_58,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9385966658592224,0.9385966658592224,0.8126502,0.8126502,entailment,entailment
pair_59,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,15,85.07411764705884,95.73000000000002,0.8112086463534662,0.3741878806272124,0.9736009240150452,0.7745392918586731,0.9078466,0.65537596,entailment,entailment
pair_60,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,13,84.45000000000003,83.0092307692308,0.7149203529842405,0.26711222531767115,0.9401342272758484,0.79665607213974,0.83452237,0.6548217,entailment,entailment
pair_61,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,95.73000000000002,0.7195920781292547,0.3741878806272124,0.9271810054779053,0.8295397162437439,0.76475054,0.6208766,entailment,entailment
pair_62,collaborative_ssd_case_inspection,gpt-oss:20b,1,20,20,93.47500000000002,93.47500000000002,0.7223151185146155,0.7223151185146155,0.9605908393859863,0.9605908393859863,0.96150875,0.9554862,entailment,entailment
pair_63,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9291061162948608,0.9291061162948608,0.819024,0.819024,entailment,entailment
pair_64,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,22,92.86285714285715,92.21409090909091,0.6614378277661479,0.6510592946331428,0.9176509976387024,0.9206949472427368,0.9312311,0.96398133,entailment,entailment
pair_65,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9296865463256836,0.9296865463256836,0.880083,0.880083,entailment,entailment
pair_66,collaborative_ssd_case_inspection,gpt-oss:20b,1,24,16,90.82500000000003,100.70750000000001,0.6588078458684123,0.5412658773652742,0.9207289814949036,0.9120802283287048,0.9388477,0.90660053,entailment,entailment
pair_67,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,7,84.45000000000003,30.53000000000003,0.7195920781292547,0.13456839120487696,0.9266523718833923,0.21414725482463837,0.8789994,0.29918182,entailment,entailment
pair_68,collaborative_ssd_case_inspection,gpt-oss:20b,1,25,15,86.708,101.37000000000002,0.6740186015747764,0.4472135954999579,0.9414284825325012,0.8892657160758972,0.92663336,0.84192914,entailment,entailment
pair_69,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,15,85.07411764705884,84.45000000000003,0.8546240657520564,0.7195920781292547,0.9651490449905396,0.9334169626235962,0.8399543,0.7807974,entailment,entailment
pair_70,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9360340237617493,0.9360340237617493,0.82519376,0.82519376,entailment,entailment
pair_71,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9345439672470093,0.9345439672470093,0.80291194,0.80291194,entailment,entailment
pair_72,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,7,84.45000000000003,54.70142857142861,0.7149203529842405,0.0,0.9373645186424255,0.16196678578853607,0.82081467,0.15837844,entailment,entailment
pair_73,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9328107237815857,0.9328107237815857,0.80092347,0.80092347,entailment,entailment
pair_74,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9351274967193604,0.9351274967193604,0.8083507,0.8083507,entailment,entailment
pair_75,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,14,84.45000000000003,83.85357142857143,0.7149203529842405,0.6434894520877869,0.93126380443573,0.9291272759437561,0.83344394,0.82951957,entailment,entailment
pair_76,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,20,92.86285714285715,89.24500000000003,0.6782329983125269,0.6633249580710799,0.9434149265289307,0.9497626423835754,0.92655456,0.92248875,entailment,entailment
pair_77,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9316311478614807,0.9316311478614807,0.8265945,0.8265945,entailment,entailment
pair_78,collaborative_ssd_case_inspection,gpt-oss:20b,1,25,19,83.32400000000003,89.5921052631579,0.6350006350009525,0.5013026509266503,0.9531954526901245,0.920975923538208,0.96322215,0.8288073,entailment,entailment
pair_79,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9303474426269531,0.9303474426269531,0.82625896,0.82625896,entailment,entailment
pair_80,collaborative_ssd_case_inspection,gpt-oss:20b,1,26,25,82.82961538461542,86.708,0.625,0.7090547374425017,0.940690815448761,0.9558278918266296,0.8745647,0.96277374,entailment,entailment
pair_81,collaborative_ssd_case_inspection,gpt-oss:20b,1,19,19,94.04473684210527,94.04473684210527,0.5516772843673704,0.5516772843673704,0.9139041900634766,0.9139041900634766,0.7609779,0.7609779,entailment,entailment
pair_82,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,95.73000000000002,0.7195920781292547,0.3741878806272124,0.9322153925895691,0.8177367448806763,0.8175006,0.63175434,entailment,entailment
pair_83,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9364882111549377,0.9364882111549377,0.82206374,0.82206374,entailment,entailment
pair_84,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7195920781292547,0.7195920781292547,0.9334362149238586,0.9334362149238586,0.87870955,0.87870955,entailment,entailment
pair_85,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,84.45000000000003,0.7149203529842405,0.7149203529842405,0.9354708194732666,0.9354708194732666,0.82000935,0.82000935,entailment,entailment
pair_86,collaborative_ssd_case_inspection,gpt-oss:20b,1,15,15,84.45000000000003,95.73000000000002,0.7195920781292547,0.3741878806272124,0.931480884552002,0.8147186040878296,0.8050955,0.589772,entailment,entailment
pair_87,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,85.16499999999999,0.7336739820667779,0.7336739820667779,0.9094560146331787,0.9094560146331787,0.8868643,0.8868643,entailment,entailment
pair_88,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,14,85.07411764705884,89.89642857142859,0.7366351076087241,0.4077177531501004,0.9250004291534424,0.7352784872055054,0.82562953,0.6325265,entailment,entailment
pair_89,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,18,84.8057142857143,94.565,0.5735393346764043,0.7092181826645519,0.8612598180770874,0.9123941659927368,0.8419154,0.874976,entailment,entailment
pair_90,collaborative_ssd_case_inspection,gpt-oss:20b,1,19,16,85.13947368421054,84.845,0.8553372034476996,0.6803013430498074,0.9649736881256104,0.9163453578948975,0.87615937,0.7970913,entailment,entailment
pair_91,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,85.16499999999999,85.16499999999999,0.7336739820667779,0.7336739820667779,0.9127883911132812,0.9127883911132812,0.8735531,0.8735531,entailment,entailment
pair_92,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.42835973607712413,0.7307313144845058,0.7819730043411255,0.9246160387992859,0.6369056,0.7700053,entailment,entailment
pair_93,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,18,85.07411764705884,89.865,0.724979178280424,0.3925679419426603,0.9351748824119568,0.7604516744613647,0.89458644,0.58856636,entailment,entailment
pair_94,collaborative_ssd_case_inspection,gpt-oss:20b,1,19,19,85.13947368421054,85.13947368421054,0.8544783984006459,0.8544783984006459,0.9707061648368835,0.9707061648368835,0.87766474,0.87766474,entailment,entailment
pair_95,collaborative_ssd_case_inspection,gpt-oss:20b,1,23,20,91.53347826086959,97.70500000000003,0.7211102550927978,0.7095748751868993,0.9417740106582642,0.9333029389381409,0.85179144,0.9086192,entailment,entailment
pair_96,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9326009154319763,0.9326009154319763,0.8462898,0.8462898,entailment,entailment
pair_97,collaborative_ssd_case_inspection,gpt-oss:20b,1,19,17,85.13947368421054,85.07411764705884,0.8541668179859152,0.402766210155791,0.978629469871521,0.7714270353317261,0.9324367,0.68871605,entailment,entailment
pair_98,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9245187044143677,0.9245187044143677,0.83889824,0.83889824,entailment,entailment
pair_99,collaborative_ssd_case_inspection,gpt-oss:20b,1,25,22,90.09200000000001,96.05954545454546,0.6590621627456204,0.6850606073292244,0.9228489995002747,0.9170306324958801,0.91861516,0.93016374,entailment,entailment
pair_100,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9246779680252075,0.9246779680252075,0.8476592,0.8476592,entailment,entailment
pair_101,collaborative_ssd_case_inspection,gpt-oss:20b,1,27,24,85.43,90.82500000000003,0.6260879033472617,0.7559289460184544,0.9614164233207703,0.9617648720741272,0.94408154,0.9613884,entailment,entailment
pair_102,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,95.02705882352943,85.07411764705884,0.402766210155791,0.402766210155791,0.7916721105575562,0.7920119762420654,0.64820236,0.63633025,entailment,entailment
pair_103,collaborative_ssd_case_inspection,gpt-oss:20b,1,23,17,91.53347826086959,85.07411764705884,0.7839294959021853,0.42835973607712413,0.9653385281562805,0.7887352108955383,0.83578837,0.6408625,entailment,entailment
pair_104,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,17,84.8057142857143,85.07411764705884,0.7883602747994004,0.724979178280424,0.9670220017433167,0.9354358911514282,0.8853454,0.85112303,entailment,entailment
pair_105,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,21,84.8057142857143,84.8057142857143,0.7111111111111111,0.7111111111111111,0.9092609882354736,0.9092609882354736,0.8306769,0.8306769,entailment,entailment
pair_106,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.724979178280424,0.724979178280424,0.9142494201660156,0.9142494201660156,0.9000182,0.9000182,entailment,entailment
pair_107,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9322154521942139,0.9322154521942139,0.84927934,0.84927934,entailment,entailment
pair_108,collaborative_ssd_case_inspection,gpt-oss:20b,1,20,17,85.01500000000003,85.07411764705884,0.8548504142651102,0.7008766440504623,0.9516196250915527,0.8779688477516174,0.9160381,0.8154663,entailment,entailment
pair_109,collaborative_ssd_case_inspection,gpt-oss:20b,1,23,20,91.53347826086959,97.70500000000003,0.6513389472789296,0.7075922647872951,0.9221998453140259,0.9213509559631348,0.90564734,0.94340146,entailment,entailment
pair_110,collaborative_ssd_case_inspection,gpt-oss:20b,1,20,20,93.47500000000002,93.47500000000002,0.7423700965986483,0.6790247133967283,0.8951089382171631,0.8764650821685791,0.84856004,0.82040507,entailment,entailment
pair_111,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9347912669181824,0.9347912669181824,0.8381564,0.8381564,entailment,entailment
pair_112,collaborative_ssd_case_inspection,gpt-oss:20b,1,26,18,89.33730769230772,94.565,0.6076436202502001,0.6201736729460423,0.9141541123390198,0.8641952276229858,0.7217634,0.8040675,entailment,entailment
pair_113,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9345021843910217,0.9345021843910217,0.8270246,0.8270246,entailment,entailment
pair_114,collaborative_ssd_case_inspection,gpt-oss:20b,1,22,19,92.21409090909091,94.04473684210527,0.7979313170282184,0.6849174907329854,0.9540890455245972,0.9028269648551941,0.85241824,0.83761954,entailment,entailment
pair_115,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9344533085823059,0.9344533085823059,0.89673597,0.89673597,entailment,entailment
pair_116,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.724979178280424,0.724979178280424,0.9360221028327942,0.9360221028327942,0.8428694,0.8428694,entailment,entailment
pair_117,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845059,0.7307313144845059,0.9316768050193787,0.9242522716522217,0.8507942,0.81612796,entailment,entailment
pair_118,collaborative_ssd_case_inspection,gpt-oss:20b,1,28,22,81.72928571428575,84.52318181818181,0.8451542547285167,0.7071067811865476,0.9596209526062012,0.9443017244338989,0.9694547,0.8937263,entailment,entailment
pair_119,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.724979178280424,0.724979178280424,0.9401842355728149,0.9401842355728149,0.8563876,0.8563876,entailment,entailment
pair_120,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9356616735458374,0.9356616735458374,0.84689546,0.84689546,entailment,entailment
pair_121,collaborative_ssd_case_inspection,gpt-oss:20b,1,21,21,84.8057142857143,84.8057142857143,0.7883602747994004,0.7883602747994004,0.9691585898399353,0.9691585898399353,0.87476945,0.87476945,entailment,entailment
pair_122,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,16,85.07411764705884,84.845,0.8544783984006459,0.8124038404635957,0.9717588424682617,0.9639639854431152,0.89748544,0.8709914,entailment,entailment
pair_123,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,18,75.12117647058825,75.12117647058825,0.5101705328640019,0.5101705328640019,0.9056265354156494,0.9056265354156494,0.79884535,0.79884535,entailment,entailment
pair_124,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.7307313144845058,0.9350640773773193,0.9350640773773193,0.90096825,0.90096825,entailment,entailment
pair_125,collaborative_ssd_case_inspection,gpt-oss:20b,1,18,16,85.16499999999999,84.845,0.6603065838601,0.6412364700532213,0.8720488548278809,0.8767321109771729,0.7789065,0.80351174,entailment,entailment
pair_126,collaborative_ssd_case_inspection,gpt-oss:20b,1,17,17,85.07411764705884,85.07411764705884,0.7307313144845058,0.42835973607712413,0.9318832159042358,0.7907490730285645,0.89561146,0.67386174,entailment,entailment
pair_127,collaborative_ssd_case_inspection,gpt-oss:20b,1,27,24,88.56333333333333,94.35000000000002,0.703210846407743,0.6183469424008423,0.9504078030586243,0.9035191535949707,0.8765291,0.82879835,entailment,entailment
