Pair ID,Dataset,Language model,Specificity,Words,Words shorter,Words clearer,Readability score,Readability score shorter,Readability score clearer,Cosine similarity,Cosine similarity shorter,Cosine similarity clearer
pair_13,collaborative_ssd_case_inspection,gpt-oss:20b,3,139,74,181,63.55816707218169,69.48597297297299,64.21882758620691,0.5511265829189727,0.6481124918295914,0.5437105338434832
pair_14,collaborative_ssd_case_inspection,gpt-oss:20b,3,197,77,173,84.9588853637902,86.82737662337664,88.04138969171485,0.8899613517239773,0.837714003194314,0.8421280961856941
pair_15,collaborative_ssd_case_inspection,gpt-oss:20b,3,25,9,23,75.70750000000002,66.10000000000002,70.10163043478265,0.05945939987084908,0.0,0.07121084681178341
pair_16,collaborative_ssd_case_inspection,gpt-oss:20b,3,139,64,171,73.47424460431657,70.17854166666667,66.55348484848489,0.7888426657190676,0.7558171766723728,0.6435547069466929
pair_17,collaborative_ssd_case_inspection,gpt-oss:20b,3,57,35,70,89.88505263157896,98.30761904761907,92.28886956521741,0.811559405625274,0.7409616153305674,0.7645529258792934
pair_18,collaborative_ssd_case_inspection,gpt-oss:20b,3,103,44,84,94.97961165048545,95.68818181818183,89.71085365853662,0.8232947198235961,0.7110853743298539,0.7911680697552388
pair_19,collaborative_ssd_case_inspection,gpt-oss:20b,3,63,34,77,91.98885714285717,93.31401960784316,96.02475108225109,0.8470150575275566,0.6000231869496204,0.8352448221581503
pair_20,collaborative_ssd_case_inspection,gpt-oss:20b,3,99,57,71,95.0618181818182,101.75873684210526,98.30867370892021,0.8353444003857112,0.7472235441055797,0.8329622678758553
pair_21,collaborative_ssd_case_inspection,gpt-oss:20b,3,102,43,119,76.78000000000003,79.84468023255816,83.19193030973453,0.8033911338810286,0.6323003265984303,0.7617497617293916
pair_22,collaborative_ssd_case_inspection,gpt-oss:20b,3,91,57,133,84.52874542124543,92.85347368421054,78.14248120300755,0.7434138324175638,0.6800481834220362,0.7314859092493863
pair_23,collaborative_ssd_case_inspection,gpt-oss:20b,3,87,39,95,59.69182170542638,69.90403846153849,73.08287912087914,0.6629565546115797,0.22730761574657377,0.528516259002502
pair_24,collaborative_ssd_case_inspection,gpt-oss:20b,3,78,58,90,98.80869230769233,101.70927586206898,87.045,0.8704094812968104,0.8283488820968717,0.8282219873732675
pair_25,collaborative_ssd_case_inspection,gpt-oss:20b,3,119,64,225,76.14106418918922,84.70954022988506,73.08017391304348,0.7715363090992571,0.7414283135456863,0.7257259107853417
pair_26,collaborative_ssd_case_inspection,gpt-oss:20b,3,98,55,72,96.16074829931975,97.51147727272728,85.16499999999999,0.821910540455397,0.7328083733536606,0.8122219569048954
pair_27,collaborative_ssd_case_inspection,gpt-oss:20b,3,13,15,36,83.09903846153848,108.9825,86.55500000000002,0.36678121060012825,0.6579983491187602,0.526372391984588
pair_28,collaborative_ssd_case_inspection,gpt-oss:20b,3,83,44,95,75.69182228915665,78.755,72.30348684210529,0.8490186848180394,0.7102798692008788,0.8131929027804174
pair_29,collaborative_ssd_case_inspection,gpt-oss:20b,3,20,14,22,21.565000000000026,54.70142857142861,53.388181818181835,0.02835063437956501,0.011799784121956747,0.021483481811961087
pair_30,collaborative_ssd_case_inspection,gpt-oss:20b,3,154,47,163,91.22314705882353,88.42000000000003,87.2858823529412,0.8867089525602507,0.5802946604772634,0.8637831571873729
pair_31,collaborative_ssd_case_inspection,gpt-oss:20b,3,45,26,38,67.53000000000003,86.70466666666667,84.88885964912284,0.41066902659214355,0.5293723184788593,0.4392051859510735
pair_32,collaborative_ssd_case_inspection,gpt-oss:20b,3,122,29,71,60.023098360655766,46.12413793103451,80.41636619718311,0.8164088716676303,0.3783916613013854,0.5758313383497486
pair_33,collaborative_ssd_case_inspection,gpt-oss:20b,3,85,66,66,91.04588235294119,93.45518181818183,93.45518181818183,0.8505821797320344,0.8162307868144942,0.8533702248969908
pair_34,collaborative_ssd_case_inspection,gpt-oss:20b,3,48,31,44,97.71750000000002,103.55956989247314,91.84272727272729,0.6372064340203996,0.7046997324349198,0.7313600506259337
pair_35,collaborative_ssd_case_inspection,gpt-oss:20b,3,91,37,67,91.37626373626377,101.4138175675676,93.48176119402986,0.8237384381317441,0.7255892438417318,0.7830032959003526
pair_36,collaborative_ssd_case_inspection,gpt-oss:20b,3,84,63,94,79.77000000000001,80.77714285714288,86.05300000000003,0.8590105046897963,0.8184705482522308,0.8094551792964119
pair_37,collaborative_ssd_case_inspection,gpt-oss:20b,3,84,53,86,92.91785714285714,105.09109433962267,91.94713178294576,0.8107942848847559,0.8103891675956267,0.7964350654768191
pair_38,collaborative_ssd_case_inspection,gpt-oss:20b,3,246,119,229,85.75290616246501,92.3471052631579,85.55022812971345,0.8942511649352431,0.8801985939050891,0.8863936704088228
pair_39,collaborative_ssd_case_inspection,gpt-oss:20b,3,97,61,101,91.8950657894737,97.04805327868856,93.79775362318843,0.89474044591339,0.8017198156717508,0.8920714586436661
pair_40,collaborative_ssd_case_inspection,gpt-oss:20b,3,135,69,147,82.57000000000001,86.04076086956525,82.02060170045785,0.8348549880157417,0.7717357753052643,0.7374607031134421
pair_41,collaborative_ssd_case_inspection,gpt-oss:20b,3,41,24,39,97.38734756097563,92.43000000000002,93.85538461538464,0.7684628414049992,0.7323258466439975,0.7381668806569788
pair_42,collaborative_ssd_case_inspection,gpt-oss:20b,3,113,55,97,75.1544247787611,80.59147727272726,80.00427536231885,0.7472440821071821,0.7346844130259518,0.643915631220364
pair_43,collaborative_ssd_case_inspection,gpt-oss:20b,3,148,47,172,78.48175675675675,55.31090909090912,74.16290662650604,0.88004229145596,0.5809953592962891,0.8414040520825184
pair_44,collaborative_ssd_case_inspection,gpt-oss:20b,3,128,48,105,79.5575,60.862500000000026,83.64428571428574,0.693743124150628,0.6868935756663189,0.6176108946996676
pair_45,collaborative_ssd_case_inspection,gpt-oss:20b,3,222,95,236,83.6825236966825,88.66456521739131,80.16465332873408,0.8617573451070415,0.84104935352312,0.8639871354804468
pair_46,collaborative_ssd_case_inspection,gpt-oss:20b,3,162,106,161,74.74166233766235,87.54295597484277,83.4954411764706,0.8651991694707281,0.8366206524415757,0.7924753336353403
pair_47,collaborative_ssd_case_inspection,gpt-oss:20b,3,132,48,109,66.97106060606063,70.745,69.29299029126216,0.8749597763902692,0.6894422098416682,0.7446895214214175
pair_48,collaborative_ssd_case_inspection,gpt-oss:20b,3,82,48,84,99.39875609756099,95.42,91.91071428571429,0.829590373936263,0.773260421387819,0.7580004361606753
pair_49,collaborative_ssd_case_inspection,gpt-oss:20b,3,38,23,38,97.00828947368421,99.52771739130438,92.55565789473684,0.6775493112166595,0.5944811419439048,0.6630086440253793
pair_50,collaborative_ssd_case_inspection,gpt-oss:20b,3,240,148,223,80.82653846153848,93.47333333333334,89.73441176470588,0.7800218504915499,0.8011641781743988,0.8286395971894157
pair_51,collaborative_ssd_case_inspection,gpt-oss:20b,3,69,44,75,95.96713043478262,99.84390909090911,98.26750000000001,0.8431763413781828,0.7724216781066943,0.8326356656161829
pair_52,collaborative_ssd_case_inspection,gpt-oss:20b,3,130,65,127,80.72025641025641,99.92923076923078,95.50589285714285,0.812852524316604,0.7449764388731552,0.7898078152564971
pair_53,collaborative_ssd_case_inspection,gpt-oss:20b,3,76,45,82,100.47307017543861,97.65625000000003,100.06095890410958,0.8544812824475184,0.7568593838651345,0.858744633106463
pair_54,collaborative_ssd_case_inspection,gpt-oss:20b,3,166,103,216,83.84603915662652,84.30194174757283,85.4366666666667,0.9060931541934129,0.8729686243186725,0.8429149236040986
pair_55,collaborative_ssd_case_inspection,gpt-oss:20b,3,45,24,35,99.53625000000002,90.82500000000003,93.47333333333334,0.5351934833490055,0.6911541132599694,0.6115274967068922
pair_56,collaborative_ssd_case_inspection,gpt-oss:20b,3,205,70,189,82.60823848238485,86.22190476190477,87.4520945945946,0.8655642401709618,0.8162546215601998,0.8497590795398102
pair_57,collaborative_ssd_case_inspection,gpt-oss:20b,3,125,77,127,93.30430000000001,94.9260497835498,86.13762303149608,0.8500518286766185,0.8025810320395267,0.8440692950410246
pair_58,collaborative_ssd_case_inspection,gpt-oss:20b,3,167,95,135,77.0543278301887,74.9957456140351,81.9865578512397,0.8928654718909927,0.7183357850265036,0.8658480113346412
pair_59,collaborative_ssd_case_inspection,gpt-oss:20b,3,157,77,215,84.54634615384619,86.82737662337664,85.1824015009381,0.8423710070788994,0.6912394623016844,0.8348501336611194
pair_60,collaborative_ssd_case_inspection,gpt-oss:20b,3,125,68,100,77.57560975609756,88.52511764705883,79.93833333333336,0.7781065637188477,0.7142516871168905,0.5632944083134888
pair_61,collaborative_ssd_case_inspection,gpt-oss:20b,3,212,39,142,78.4252099946837,79.80028846153847,73.96922413793105,0.873624809387442,0.4873731487523611,0.6100817675633696
pair_62,collaborative_ssd_case_inspection,gpt-oss:20b,3,52,29,61,92.28833333333336,84.17956896551725,95.98642857142859,0.8254109289670094,0.7552319159522741,0.5159570643540261
pair_63,collaborative_ssd_case_inspection,gpt-oss:20b,3,215,66,251,71.37679425837322,86.6174285714286,83.74228632478635,0.8630557432189647,0.707898572580997,0.8644420020514026
pair_64,collaborative_ssd_case_inspection,gpt-oss:20b,3,101,65,85,88.39669141914193,94.72307692307695,85.95936274509806,0.8531310874359131,0.8282866654911498,0.761559433127353
pair_65,collaborative_ssd_case_inspection,gpt-oss:20b,3,230,93,220,73.9365094339623,83.80939393939394,81.56578571428572,0.8763981394777915,0.846810357768315,0.8180405492817782
pair_66,collaborative_ssd_case_inspection,gpt-oss:20b,3,105,90,120,94.8039285714286,91.745,89.37565217391308,0.8574978561235576,0.8991502395714106,0.806291694047031
pair_67,collaborative_ssd_case_inspection,gpt-oss:20b,3,186,56,141,80.38515648286142,85.18485714285715,87.78176630434785,0.7299304758737691,0.5671729244403518,0.6934758844137394
pair_68,collaborative_ssd_case_inspection,gpt-oss:20b,3,60,31,72,97.36500000000001,98.10150537634408,85.29400000000001,0.7766823907216084,0.653867865994669,0.7243701347588252
pair_69,collaborative_ssd_case_inspection,gpt-oss:20b,3,159,65,130,82.71455188679248,78.40894230769231,83.93181402439025,0.6085416959665024,0.6321106275194733,0.6643360919668061
pair_70,collaborative_ssd_case_inspection,gpt-oss:20b,3,115,56,296,81.8965489130435,84.05809523809526,80.12411764705884,0.8560760737783251,0.7452901448207371,0.7210765439249023
pair_71,collaborative_ssd_case_inspection,gpt-oss:20b,3,148,63,110,72.50682397959187,80.73446428571428,74.75227272727275,0.7532338485408069,0.597739099217228,0.6916106755591749
pair_72,collaborative_ssd_case_inspection,gpt-oss:20b,3,173,81,197,77.29052890173413,78.1188888888889,84.65259740259742,0.7520738995188377,0.7622524200750836,0.8337659391025423
pair_73,collaborative_ssd_case_inspection,gpt-oss:20b,3,99,20,102,66.5218181818182,51.17500000000004,79.26823529411766,0.8487322500958351,0.46606582264399404,0.6109487025194891
pair_74,collaborative_ssd_case_inspection,gpt-oss:20b,3,140,66,168,87.55250000000002,77.7427272727273,83.91678929765887,0.8764376035931832,0.6239301085600379,0.770377110178039
pair_75,collaborative_ssd_case_inspection,gpt-oss:20b,3,95,42,119,81.57736842105265,87.40607142857144,89.96072368421054,0.8067932614722,0.5855072413109133,0.7697378309915348
pair_76,collaborative_ssd_case_inspection,gpt-oss:20b,3,74,37,82,100.02450704225355,96.84084459459461,98.16197257383966,0.8149668750193944,0.6948907726811895,0.818118181171368
pair_77,collaborative_ssd_case_inspection,gpt-oss:20b,3,122,55,160,80.79062672176309,71.33000000000003,76.40670995670996,0.811899817407186,0.5925889055911562,0.8318991690198962
pair_78,collaborative_ssd_case_inspection,gpt-oss:20b,3,37,24,42,101.4138175675676,99.48,95.4632142857143,0.7831777935151174,0.7633106574422573,0.7245257120624433
pair_79,collaborative_ssd_case_inspection,gpt-oss:20b,3,179,80,100,72.58471019553075,79.72750000000003,83.20100000000001,0.8490731070151727,0.7833639815303489,0.7515962775974754
pair_80,collaborative_ssd_case_inspection,gpt-oss:20b,3,77,49,130,101.51825757575759,97.1825,97.35845528455285,0.8437370467550398,0.8384508820437963,0.7972389277805985
pair_81,collaborative_ssd_case_inspection,gpt-oss:20b,3,119,53,131,70.85563025210087,85.9363773584906,83.77297777777778,0.7734518567419043,0.5209993222106825,0.631077974657371
pair_82,collaborative_ssd_case_inspection,gpt-oss:20b,3,131,75,58,91.27600694444445,94.60200000000002,92.40132183908048,0.891274638212912,0.801254533915695,0.7737948402486292
pair_83,collaborative_ssd_case_inspection,gpt-oss:20b,3,87,56,134,69.59336206896553,79.32142857142858,68.69230769230771,0.648047301330915,0.6448290202991609,0.6855002971885626
pair_84,collaborative_ssd_case_inspection,gpt-oss:20b,3,145,98,118,89.6678321678322,94.57161224489796,98.17298493408664,0.8729086388651038,0.8459060806405417,0.8246717363005365
pair_85,collaborative_ssd_case_inspection,gpt-oss:20b,3,147,73,228,70.78029336734697,89.63082191780823,81.10344155844157,0.7761206691965452,0.69790027263598,0.6796468349839951
pair_86,collaborative_ssd_case_inspection,gpt-oss:20b,3,135,77,150,73.70416666666667,75.84036363636366,74.91750000000002,0.8795589507195016,0.791746713086924,0.7844907917041403
pair_87,collaborative_ssd_case_inspection,gpt-oss:20b,3,215,73,194,77.21310782241017,88.87353424657537,83.40213214620432,0.8782753208366196,0.7100653946402495,0.8644793819264679
pair_88,collaborative_ssd_case_inspection,gpt-oss:20b,3,203,126,242,81.58794871794872,98.96642512077297,96.35436651583713,0.8955337984910715,0.7736498425565106,0.8938727184195345
pair_89,collaborative_ssd_case_inspection,gpt-oss:20b,3,106,59,101,96.01643867924531,100.2207118644068,90.74147414741476,0.7890775429305782,0.77363755160728,0.768833762304129
pair_90,collaborative_ssd_case_inspection,gpt-oss:20b,3,140,99,173,92.73905413625305,90.01982954545458,89.3453787878788,0.8049270892171236,0.7861931149933507,0.6385397898546448
pair_91,collaborative_ssd_case_inspection,gpt-oss:20b,3,139,74,107,91.20944694244606,85.4913783783784,90.47432827102806,0.8615029571405117,0.7460292083915765,0.7851969175472486
pair_92,collaborative_ssd_case_inspection,gpt-oss:20b,3,103,69,91,84.89881553398061,86.62913043478262,98.29035601265825,0.7638851537794633,0.8693492509574259,0.874503739401344
pair_93,collaborative_ssd_case_inspection,gpt-oss:20b,3,136,68,129,82.6066666666667,94.74570588235295,78.97975290697677,0.7917541005031591,0.6645073376210637,0.6263001221473973
pair_94,collaborative_ssd_case_inspection,gpt-oss:20b,3,201,125,173,79.13822761194032,82.61666666666669,71.58722222222224,0.7178919023456916,0.7395545738832222,0.720048456382806
pair_95,collaborative_ssd_case_inspection,gpt-oss:20b,3,50,33,48,94.31950000000002,100.70750000000001,100.15350000000002,0.6257003863380117,0.7685715324277227,0.6198827614260414
pair_96,collaborative_ssd_case_inspection,gpt-oss:20b,3,108,71,178,88.29833333333335,75.47855633802818,91.21381901840492,0.8833412769048066,0.8864136008791954,0.8874755914974864
pair_97,collaborative_ssd_case_inspection,gpt-oss:20b,3,87,53,89,81.42000000000002,84.34015094339627,83.25564044943822,0.6146563416499571,0.5172553998132207,0.5760836982296571
pair_98,collaborative_ssd_case_inspection,gpt-oss:20b,3,112,56,106,85.15976190476194,77.60619047619049,85.11858974358975,0.8563706540746685,0.8143651912142293,0.8636780925838957
pair_99,collaborative_ssd_case_inspection,gpt-oss:20b,3,53,26,36,102.40134433962267,89.33730769230772,96.65000000000002,0.7555180281619063,0.7553856720918484,0.6401712815349198
pair_100,collaborative_ssd_case_inspection,gpt-oss:20b,3,113,44,99,89.80266814159293,87.99727272727276,80.53454545454548,0.7025993634321736,0.6507356144614491,0.5735808044994563
pair_101,collaborative_ssd_case_inspection,gpt-oss:20b,3,100,63,143,97.70433333333335,100.87732142857143,100.16291666666669,0.8725399227946617,0.8851626016260163,0.8234338143914031
pair_102,collaborative_ssd_case_inspection,gpt-oss:20b,3,133,43,116,85.5059375,79.84468023255816,81.3296401869159,0.7384915005480202,0.5770843304210344,0.6833508597479634
pair_103,collaborative_ssd_case_inspection,gpt-oss:20b,3,165,84,172,82.55388888888889,84.8607142857143,60.48166666666668,0.8778937767369037,0.8568609975374728,0.8248810721784369
pair_104,collaborative_ssd_case_inspection,gpt-oss:20b,3,220,92,143,77.5850280373832,78.65956521739132,85.20016165413534,0.8823552865212215,0.8356170310156461,0.8914187676802989
pair_105,collaborative_ssd_case_inspection,gpt-oss:20b,3,179,86,200,79.31750000000002,86.6404069767442,78.4605263157895,0.8126650423894384,0.8310466520701226,0.8542510401089409
pair_106,collaborative_ssd_case_inspection,gpt-oss:20b,3,137,58,153,68.40649635036496,81.26232758620691,79.33329741379313,0.8032732013520351,0.5145393110174088,0.7791387052882743
pair_107,collaborative_ssd_case_inspection,gpt-oss:20b,3,122,42,76,72.77756147540987,79.34892857142859,89.71902173913047,0.6853836014524493,0.5445254110323392,0.69464012208233
pair_108,collaborative_ssd_case_inspection,gpt-oss:20b,3,221,101,194,86.53051007815714,91.74718646864687,90.41863636363637,0.8377797684296153,0.8309173139326265,0.860758794845027
pair_109,collaborative_ssd_case_inspection,gpt-oss:20b,3,73,48,66,87.71463013698633,88.37000000000002,80.79338797814209,0.8206837525911224,0.7174286951569446,0.8690341132088939
pair_110,collaborative_ssd_case_inspection,gpt-oss:20b,3,100,69,92,92.62833333333336,93.69146739130437,95.63688405797103,0.7779900692272984,0.819883862295989,0.6425747094789438
pair_111,collaborative_ssd_case_inspection,gpt-oss:20b,3,117,79,140,87.91615384615386,78.37248945147682,84.39441956882257,0.8272622293296239,0.8303829428586442,0.7770654297909627
pair_112,collaborative_ssd_case_inspection,gpt-oss:20b,3,85,46,86,89.05529411764708,94.01032608695655,90.02118604651163,0.8081452536053392,0.7743870199402885,0.7442735422324536
pair_113,collaborative_ssd_case_inspection,gpt-oss:20b,3,198,133,218,93.28318181818182,100.63928571428573,87.40519607843137,0.9527209734748496,0.9260251200145493,0.8065283820456508
pair_114,collaborative_ssd_case_inspection,gpt-oss:20b,3,85,33,59,100.50238970588235,93.3521590909091,100.75436781609196,0.5398700748878291,0.5293067766471462,0.5312606981173777
pair_115,collaborative_ssd_case_inspection,gpt-oss:20b,3,163,88,115,70.57300613496935,82.35287878787882,82.01913043478264,0.9151060110590716,0.867820301689699,0.7277413714026515
pair_116,collaborative_ssd_case_inspection,gpt-oss:20b,3,143,103,136,85.16040646853149,79.67156553398061,88.81126744186048,0.650302772877748,0.838964780770043,0.7933605538492692
pair_117,collaborative_ssd_case_inspection,gpt-oss:20b,3,140,54,128,82.1139285714286,84.90000000000003,88.810625,0.8750534107197286,0.6126549001915067,0.8428885688389872
pair_118,collaborative_ssd_case_inspection,gpt-oss:20b,3,49,43,57,103.65534693877554,97.84945736434112,92.9291447368421,0.836071944970257,0.792789612395725,0.6280557111994617
pair_119,collaborative_ssd_case_inspection,gpt-oss:20b,3,186,74,212,75.70693548387098,84.02236486486487,83.50465790914069,0.9007670984699279,0.6196073309289206,0.8707713583346165
pair_120,collaborative_ssd_case_inspection,gpt-oss:20b,3,183,82,108,81.00804098360656,85.58402439024393,81.12423076923078,0.8021174568217165,0.6714026738363992,0.792113003095889
pair_121,collaborative_ssd_case_inspection,gpt-oss:20b,3,91,56,119,86.38808608058608,86.67047619047622,72.72820945945948,0.7798434031327393,0.8587984706289435,0.8983459433297298
pair_122,collaborative_ssd_case_inspection,gpt-oss:20b,3,146,81,131,85.94762557077627,81.83680555555557,91.87928571428573,0.8775739048664897,0.7640726527886306,0.8511831914409268
pair_123,collaborative_ssd_case_inspection,gpt-oss:20b,3,133,52,156,85.00573778195492,82.82961538461542,69.90633673469388,0.7451752784603167,0.6887645736633721,0.5399823433607798
pair_124,collaborative_ssd_case_inspection,gpt-oss:20b,3,193,61,233,83.38605263157895,67.70045081967213,67.08392156862746,0.7455770576396948,0.4043062346059473,0.8198227821057422
pair_125,collaborative_ssd_case_inspection,gpt-oss:20b,3,98,39,107,76.99716836734696,82.9194230769231,87.4870297029703,0.6892783353169794,0.7463821520350009,0.7214683978194354
pair_126,collaborative_ssd_case_inspection,gpt-oss:20b,3,130,78,220,94.67817307692309,95.55484615384617,91.07764102564104,0.899761099629939,0.9027923605659378,0.8817634436873084
pair_127,collaborative_ssd_case_inspection,gpt-oss:20b,3,82,74,102,96.26896341463416,100.02777027027028,97.51529411764709,0.7094814888041967,0.6940541376556013,0.5932989478498765
pair_128,collaborative_ssd_case_inspection,gpt-oss:20b,3,114,76,135,92.3471052631579,95.6754210526316,88.55357142857143,0.7914251541446985,0.8431167791649449,0.8553538813101155
pair_129,collaborative_ssd_case_inspection,gpt-oss:20b,3,136,80,132,82.5858823529412,79.09166666666668,87.61368227731865,0.6874404345410112,0.5525816269929721,0.660249906483894
pair_130,collaborative_ssd_case_inspection,gpt-oss:20b,3,108,74,147,88.55833333333335,90.88182432432433,86.25553956834534,0.8426100982297521,0.8314078886687146,0.9038888708254722
pair_131,collaborative_ssd_case_inspection,gpt-oss:20b,3,185,112,113,83.13423992673994,91.68321100917431,78.91744548286609,0.9032587959070963,0.8719549619449294,0.8530057075785383
pair_132,collaborative_ssd_case_inspection,gpt-oss:20b,3,136,50,153,70.45417151162792,88.397,82.01683385579939,0.7615239584192204,0.5278406814278126,0.6724769541018761
pair_133,collaborative_ssd_case_inspection,gpt-oss:20b,3,124,50,171,83.74500000000003,83.32233333333336,73.43296972049691,0.8102408620298378,0.7170594406344679,0.7628524686601669
pair_134,collaborative_ssd_case_inspection,gpt-oss:20b,3,90,30,94,82.34500000000001,73.17000000000003,91.26932584269663,0.8626333985583938,0.493029135758942,0.8197449945082576
pair_135,collaborative_ssd_case_inspection,gpt-oss:20b,3,114,39,113,88.43263827433631,71.12336538461538,97.51074423480085,0.8107829827842548,0.4361390128572132,0.84936195310019
pair_136,collaborative_ssd_case_inspection,gpt-oss:20b,3,64,23,85,70.30437500000001,73.1421739130435,82.71223895582332,0.5942859559735629,0.5160967700020458,0.44363140559374703
pair_137,collaborative_ssd_case_inspection,gpt-oss:20b,3,149,59,127,80.09710189139722,80.01968220338985,78.81000000000003,0.8629593709422294,0.5670279296603495,0.6437142986677968
pair_138,collaborative_ssd_case_inspection,gpt-oss:20b,3,158,76,118,88.88826300984529,93.40447368421053,72.78303773584906,0.9103974565630802,0.856911058421238,0.8935073578784412
pair_139,collaborative_ssd_case_inspection,gpt-oss:20b,3,44,24,38,103.68936363636367,99.48,91.56780701754388,0.6434024936072038,0.7181340884494163,0.6376320676555698
pair_140,collaborative_ssd_case_inspection,gpt-oss:20b,3,136,67,137,85.74000000000002,97.65763059701494,91.40674141221376,0.9009250130557618,0.8100246905221881,0.9053948529524036
pair_141,collaborative_ssd_case_inspection,gpt-oss:20b,3,126,54,82,96.6321777777778,92.99833333333335,92.88772357723579,0.8291045707319586,0.8105488095446227,0.6423316668441728
pair_142,collaborative_ssd_case_inspection,gpt-oss:20b,3,89,70,96,95.61294382022473,99.565,92.77625,0.8459015521280286,0.8020737038052831,0.7890517978726284
pair_143,collaborative_ssd_case_inspection,gpt-oss:20b,3,162,102,146,89.0808888888889,89.08782352941179,83.99,0.808359310146376,0.8895865775375047,0.8469231288163213
pair_144,collaborative_ssd_case_inspection,gpt-oss:20b,3,97,57,143,77.73254545454549,87.25421052631582,82.21156796116506,0.7313607097937131,0.7412547972272852,0.4481990083064734
pair_145,collaborative_ssd_case_inspection,gpt-oss:20b,3,170,62,147,99.00250000000003,80.79059139784948,96.97000000000001,0.9236309670320483,0.820368669832358,0.9248437713925713
pair_146,collaborative_ssd_case_inspection,gpt-oss:20b,3,113,65,185,86.38451327433631,93.42153846153849,85.1519827586207,0.8818522906974746,0.7849253644821648,0.8747727227105084
pair_147,collaborative_ssd_case_inspection,gpt-oss:20b,3,218,69,183,87.56169642857144,95.06478260869567,92.21794117647059,0.7841972827463217,0.7742931525647789,0.8190705523563272
pair_148,collaborative_ssd_case_inspection,gpt-oss:20b,3,80,62,77,83.95750000000004,83.519623655914,86.63462162162165,0.7234418409372063,0.7727694429877515,0.4035003080640239
pair_149,collaborative_ssd_case_inspection,gpt-oss:20b,3,75,54,85,102.77950000000001,97.56583333333337,92.86583333333337,0.48832177750226374,0.6178531616131335,0.43276183219352077
pair_150,collaborative_ssd_case_inspection,gpt-oss:20b,3,112,56,79,74.49533783783785,83.64904761904764,86.55572602739728,0.7024574100191918,0.7852646201464883,0.7839527907182311
pair_151,collaborative_ssd_case_inspection,gpt-oss:20b,3,211,112,232,87.94905410742498,97.44246424642466,79.16731516587679,0.8772521868512382,0.8663815214664048,0.8271004042039442
pair_152,collaborative_ssd_case_inspection,gpt-oss:20b,3,109,72,132,95.25821865443426,91.04,87.71318181818184,0.8229028205765392,0.8018662202898597,0.8443299619406428
